player_id,player_name,team_code,contestant_id,Team Formation,Team Player Formation,Jersey Number,matches,pp_z1,pp_z2,pp_z3,pp_z4,pp_z5,pp_z6,pp_z7,pp_z8,pp_z9,pp_z10,pp_z11,pp_z12,pp_z13,pp_z14,pp_z15,pp_z16,pp_z17,pp_z18,cross_ttl_z10,cross_ttl_z12,cross_ttl_z13,cross_ttl_z15,cross_ttl_z16,cross_ttl_z18,cross_suc_z10,cross_suc_z12,cross_suc_z13,cross_suc_z15,cross_suc_z16,cross_suc_z18,to_ttl_z10,to_ttl_z11,to_ttl_z12,to_ttl_z13,to_ttl_z14,to_ttl_z15,to_ttl_z16,to_ttl_z17,to_ttl_z18,to_suc_z10,to_suc_z11,to_suc_z12,to_suc_z13,to_suc_z14,to_suc_z15,to_suc_z16,to_suc_z17,to_suc_z18,shot_z10,shot_z11,shot_z12,shot_z13,shot_z14,shot_z15,shot_z16,shot_z17,shot_z18,goal_z10,goal_z11,goal_z12,goal_z13,goal_z14,goal_z15,goal_z16,goal_z17,goal_z18,tackle_ttl_z1,tackle_ttl_z2,tackle_ttl_z3,tackle_ttl_z4,tackle_ttl_z5,tackle_ttl_z6,tackle_ttl_z7,tackle_ttl_z8,tackle_ttl_z9,tackle_ttl_z10,tackle_ttl_z11,tackle_ttl_z12,tackle_ttl_z13,tackle_ttl_z14,tackle_ttl_z15,tackle_ttl_z16,tackle_ttl_z17,tackle_ttl_z18,tackle_suc_z1,tackle_suc_z2,tackle_suc_z3,tackle_suc_z4,tackle_suc_z5,tackle_suc_z6,tackle_suc_z7,tackle_suc_z8,tackle_suc_z9,tackle_suc_z10,tackle_suc_z11,tackle_suc_z12,tackle_suc_z13,tackle_suc_z14,tackle_suc_z15,tackle_suc_z16,tackle_suc_z17,tackle_suc_z18,int_z1,int_z2,int_z3,int_z4,int_z5,int_z6,int_z7,int_z8,int_z9,int_z10,int_z11,int_z12,int_z13,int_z14,int_z15,int_z16,int_z17,int_z18,chall_z1,chall_z2,chall_z3,chall_z4,chall_z5,chall_z6,chall_z7,chall_z8,chall_z9,chall_z10,chall_z11,chall_z12,chall_z13,chall_z14,chall_z15,chall_z16,chall_z17,chall_z18,disp_z1,disp_z2,disp_z3,disp_z4,disp_z5,disp_z6,disp_z7,disp_z8,disp_z9,disp_z10,disp_z11,disp_z12,disp_z13,disp_z14,disp_z15,disp_z16,disp_z17,disp_z18,recovery_z1,recovery_z2,recovery_z3,recovery_z4,recovery_z5,recovery_z6,recovery_z7,recovery_z8,recovery_z9,recovery_z10,recovery_z11,recovery_z12,recovery_z13,recovery_z14,recovery_z15,recovery_z16,recovery_z17,recovery_z18,aerial_ttl_z2,aerial_ttl_z17,aerial_suc_z2,aerial_suc_z17,team_name
74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,ESP,c8llrezkm3b3op4afrou6b487,8,8.0,10.0,11,0,0,0,0,4,4,3,7,10,5,5,8,1,2,5,1,0,0,0,0,3,4,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,3,1,4,3,2,2,3,0,2,0,0,0,0,0,0,0,0,Reial Club Deportiu Espanyol de Barcelona
66fshzi5f86wt1lwa4kdhiooa,Fran Pérez,RAY,3budh3j9xivsid3ptm8ptpy4k,8,7.0,21.0,11,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,11,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,4,0,1,2,0,1,2,0,1,1,0,0,1,0,0,0,0,Rayo Vallecano de Madrid
a4kw8u4dqsslfwe1ux08lbmc,Álvaro Carreras,RMA,3kq9cckrnlogidldtdie2fkbl,2,3.0,18.0,11,11,1,0,23,1,0,21,3,0,30,3,0,7,1,0,1,0,0,0,0,1,0,7,0,0,0,0,0,1,0,1,2,0,1,1,0,5,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2,1,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,11,3,1,11,0,0,15,2,0,3,0,0,2,0,0,0,0,0,4,0,3,0,Real Madrid CF
aqqd7tq7z6bj3wn3u3sz3uuqc,Javi Guerra,VAL,ba5e91hjacvma2sjvixn00pjo,2,4.0,8.0,11,0,1,0,0,1,2,0,7,7,1,7,8,0,1,2,0,0,0,0,0,1,3,0,6,0,0,0,0,0,2,1,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,2,0,0,0,0,0,1,0,1,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,3,0,0,0,1,1,2,3,3,2,0,0,3,0,5,2,0,0,3,0,0,0,1,0,1,0,Valencia CF
6gtfe9aysdrcht4v2rluu0ley,Carlos Álvarez,LEV,4grc9qgcvusllap8h5j6gc5h5,2,7.0,24.0,11,0,0,0,1,1,2,0,5,9,2,6,12,4,4,8,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,5,2,2,5,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,4,0,1,7,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,5,0,2,2,1,0,2,1,3,9,0,2,9,1,3,7,0,0,4,0,0,0,0,0,0,0,Levante UD
8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,SEV,10eyb18v5puw4ez03ocaug09m,8,3.0,12.0,11,6,0,0,26,1,0,28,0,0,26,0,1,19,0,0,0,0,0,0,0,6,1,9,0,0,0,3,0,4,0,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,7,3,0,8,0,0,4,1,0,0,1,0,0,0,0,3,1,0,5,2,0,5,0,0,4,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,4,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,4,0,0,3,0,0,2,1,0,0,0,0,5,1,0,11,3,0,11,1,0,1,1,0,3,0,0,0,0,0,5,0,1,0,Sevilla FC
dwvghrdrnqqmfiwwicm5lrskq,Roger Brugué,LEV,4grc9qgcvusllap8h5j6gc5h5,2,11.0,7.0,10,0,0,0,0,0,0,3,1,0,2,1,0,1,1,0,1,0,1,0,0,2,0,5,0,0,0,0,0,2,0,0,0,1,0,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,0,0,3,1,0,3,1,0,0,0,0,1,0,0,0,2,0,0,Levante UD
83n1qv6ypl625aolzjeqifv11,Mikel Vesga,ATH,3czravw89omgc9o4s0w3l1bg5,8,4.0,6.0,10,0,0,1,0,1,0,3,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,2,1,0,0,0,0,1,0,2,0,1,Athletic Club
6jq376l673aizjxxhhos2j52i,José Ángel Carmona,SEV,10eyb18v5puw4ez03ocaug09m,8,2.0,2.0,10,0,0,9,0,1,14,0,0,20,0,1,14,0,0,9,0,0,0,0,0,0,2,0,5,0,0,0,2,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,5,0,1,5,0,0,4,0,0,0,0,0,0,0,0,4,0,1,4,0,1,4,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,6,1,2,12,1,1,6,0,0,4,0,0,1,0,0,0,2,0,2,0,Sevilla FC
6jq376l673aizjxxhhos2j52i,José Ángel Carmona,SEV,10eyb18v5puw4ez03ocaug09m,2,2.0,2.0,10,0,0,2,0,0,15,0,0,13,1,0,12,0,0,6,0,0,0,0,0,0,5,0,10,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,8,0,1,8,0,1,3,0,0,0,0,0,0,1,0,0,0,Sevilla FC
5lsx1d5uu8hu6x6a2eocqhvys,Pablo García,BET,ah8dala7suqqkj04n2l8xz4zd,8,7.0,52.0,10,0,0,1,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,0,2,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,4,1,0,7,0,1,3,0,0,3,0,0,0,0,0,0,0,Real Betis Balompié
7oykphzczagr975xsqt70s89h,Dani Carvajal,RMA,3kq9cckrnlogidldtdie2fkbl,2,2.0,2.0,10,0,1,4,0,1,6,0,1,11,0,0,12,0,1,14,0,0,0,0,0,0,6,0,3,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,0,0,4,0,0,2,0,0,2,0,0,1,3,0,1,0,Real Madrid CF
blvf8qsi6iy6ejyer58okyxka,L. Ramazani,VAL,ba5e91hjacvma2sjvixn00pjo,2,11.0,17.0,10,0,0,0,3,1,0,5,0,1,2,0,0,4,0,2,1,0,0,0,0,1,1,7,1,0,0,0,1,0,1,1,1,0,6,4,1,4,1,0,0,0,0,1,3,1,1,0,0,0,0,0,2,4,0,1,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,3,1,1,0,0,0,0,0,3,0,0,5,0,0,5,1,0,0,1,1,1,0,0,0,0,0,0,Valencia CF
3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,RMA,3kq9cckrnlogidldtdie2fkbl,8,7.0,21.0,10,0,0,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,5,0,1,6,1,1,2,0,0,4,0,1,5,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,1,2,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,Real Madrid CF
4l2rgx65vzgrrxorbc1edq8yd,Kike García,ESP,c8llrezkm3b3op4afrou6b487,8,9.0,19.0,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,10,0,2,Reial Club Deportiu Espanyol de Barcelona
5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,GET,1n1j0wsl763lq7ee1k0c11c02,10,6.0,21.0,10,0,0,0,0,1,11,0,2,14,0,0,12,0,1,3,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,5,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,Getafe CF
w503zyr8ipyobglth281uklx,Álex Remiro,RSO,63f5h8t5e9qm1fqmvfkb23ghh,7,1.0,1.0,10,6,92,0,0,24,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Real Sociedad de Fútbol
20s72mrpp0gl3hd333zaows2c,Kareem Tunde,LEV,4grc9qgcvusllap8h5j6gc5h5,8,7.0,26.0,10,0,0,0,0,0,1,0,0,4,1,1,3,0,1,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,1,0,1,1,1,0,1,0,0,2,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,0,0,6,1,2,6,0,0,3,0,0,0,0,3,0,1,Levante UD
5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,RMA,3kq9cckrnlogidldtdie2fkbl,2,10.0,10.0,10,0,0,0,0,0,0,2,1,0,3,2,0,5,5,4,1,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,2,12,5,1,7,1,8,0,1,1,6,2,1,1,0,3,0,0,0,4,5,0,6,14,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,2,3,1,0,0,0,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Real Madrid CF
1tctbwsidibct7wphjgv8mdm2,Julen Agirrezabala,VAL,ba5e91hjacvma2sjvixn00pjo,2,1.0,25.0,10,4,78,2,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valencia CF
dkt9892ixwnz1bkmgileo71sl,Diego Rico,GET,1n1j0wsl763lq7ee1k0c11c02,2,3.0,16.0,10,3,0,0,18,0,0,30,0,0,25,2,1,11,0,0,2,0,0,1,0,9,1,10,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,3,0,0,2,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,5,2,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,5,6,0,8,2,0,5,0,1,2,0,0,1,0,0,1,1,0,0,Getafe CF
b45ryclny991bm7qosieyg1cl,Mikel Oyarzabal,RSO,63f5h8t5e9qm1fqmvfkb23ghh,2,9.0,10.0,10,0,0,0,0,0,1,3,1,0,4,1,3,1,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,1,1,4,2,0,0,2,0,1,1,1,2,1,0,0,0,0,1,6,0,1,15,0,0,0,0,0,4,0,0,3,0,1,0,2,2,0,1,2,1,1,0,0,1,0,1,1,0,0,0,1,0,1,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,2,0,4,1,1,0,0,1,1,1,1,3,1,3,6,2,1,3,4,0,0,0,1,4,1,3,Real Sociedad de Fútbol
90ga4jxu6ydpoliajft8w9y39,Aleix Febas,ELC,4yg9ttzw0m51048doksv8uq5r,12,8.0,14.0,10,1,1,1,1,3,2,8,4,3,13,6,4,14,2,2,0,0,0,0,0,5,0,2,2,0,0,1,0,0,0,4,0,1,7,2,1,2,2,1,1,0,1,1,2,1,2,2,0,0,0,0,2,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,3,2,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,0,3,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,1,2,1,0,1,0,0,1,1,0,7,3,1,4,6,3,8,4,1,1,0,1,0,0,1,0,0,0,0,Elche CF
4o9d3hpjlicgce9gtbewyzhn8,Gonzalo García,RMA,3kq9cckrnlogidldtdie2fkbl,2,10.0,16.0,10,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,1,1,2,0,1,0,0,3,0,1,Real Madrid CF
ekm47qd8w1x0456lm1tmf5re1,P. Gueye,VIL,74mcjsm72vr3l9pw2i4qfjchj,2,4.0,18.0,10,0,0,0,2,6,1,7,6,6,1,5,2,1,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,2,4,3,2,2,2,1,3,0,1,1,0,0,0,0,1,1,0,0,Villarreal CF
cbh5v5yi380uvbt5z2xbxemfo,Carlos Espí,LEV,4grc9qgcvusllap8h5j6gc5h5,8,9.0,19.0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,2,0,0,0,0,0,1,1,0,1,4,2,3,0,2,1,0,0,0,0,0,0,10,0,8,Levante UD
4rktv6j9sioe0gmu7jt77fsh5,A. Danjuma,VAL,ba5e91hjacvma2sjvixn00pjo,8,11.0,7.0,10,0,0,0,1,1,0,5,1,0,3,0,1,6,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,2,0,1,0,0,4,1,0,2,1,0,0,0,0,2,1,0,2,0,0,0,0,0,1,2,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,0,7,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,Valencia CF
kswz5xg9b8d2zzslpfxpn7fu,N. Fonseca,OVI,clo928vcczjp0mczavs5o7p5k,8,4.0,23.0,10,0,2,1,9,5,3,16,8,2,11,6,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,3,1,1,4,4,0,0,0,1,0,0,0,0,2,0,0,2,2,1,1,0,2,4,0,0,0,0,0,0,0,0,2,0,0,3,4,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,6,6,2,4,1,2,4,0,2,2,0,2,0,0,0,3,0,1,0,Real Oviedo
ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,ATM,4ku8o6uf87yd8iecdalipo6wd,10,2.0,16.0,10,1,0,0,0,0,4,0,0,0,0,0,8,0,0,3,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,Club Atlético de Madrid
