week,match_id,team_code,Jersey Number,player_id,Team Formation,Team Player Formation,min,sec,minsec,team setp up,player on,formation change,second yellow,red card
8,q89ix5d2x25rptwlhkq27j10,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,28,53,28.9,0,0,1,0,0
8,q89ix5d2x25rptwlhkq27j10,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,55,58,56.0,0,0,1,0,0
9,t6q5ftwcnm8os0cb3stk1kic,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,72,49,72.8,1,0,0,0,0
9,t6q5ftwcnm8os0cb3stk1kic,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,20,13,20.2,0,0,1,0,0
10,xpp766lmrig4xeolfmmtehp0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,85,3,85.1,1,0,0,0,0
10,xpp766lmrig4xeolfmmtehp0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,12,8,12.1,0,0,1,0,0
11,1288ajju0cadnuxxhvkal1mok,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,61,5,61.1,1,0,0,0,0
11,1288ajju0cadnuxxhvkal1mok,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,37,5,37.1,0,0,1,0,0
12,176p8ms7mmtnsyiwqb87aavx0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,73,7,73.1,1,0,0,0,0
12,176p8ms7mmtnsyiwqb87aavx0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,22,58,23.0,0,0,1,0,0
13,1ayj7qyruvkyprfzr6plov4t0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,87,50,87.8,1,0,0,0,0
13,1ayj7qyruvkyprfzr6plov4t0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,13,35,13.6,0,0,1,0,0
14,1ctejm87t066zop4ert2zb4es,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,57,45,57.8,1,0,0,0,0
14,1ctejm87t066zop4ert2zb4es,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,35,15,35.2,0,0,1,0,0
14,1ctejm87t066zop4ert2zb4es,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,4,29,4.5,0,0,1,0,0
15,1ifuis5x6296qke087rpwo5jo,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,63,23,63.4,1,0,0,0,0
15,1ifuis5x6296qke087rpwo5jo,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,33,39,33.6,0,0,1,0,0
17,1p93rklxg8b0b4dymsqjlcbh0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,87,43,87.7,1,0,0,0,0
17,1p93rklxg8b0b4dymsqjlcbh0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,9,23,9.4,0,0,1,0,0
18,1u5e5gvy0cadt3stkrffvi8es,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,12,6.0,0,1,0.0,0,1,0,0,0
18,1u5e5gvy0cadt3stkrffvi8es,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,13,6.0,14,29,14.5,0,0,1,0,0
18,1u5e5gvy0cadt3stkrffvi8es,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,13,6.0,17,49,17.8,0,0,1,0,0
19,1wdy4ggbun88lgjv5mhlw53pw,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,69,3,69.1,1,0,0,0,0
19,1wdy4ggbun88lgjv5mhlw53pw,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,33,58,34.0,0,0,1,0,0
20,1yshj5s9yj440ar0xld31xxqs,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,29,51,29.8,1,0,0,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,6.0,0,19,0.3,0,1,0,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,16,18,16.3,0,0,1,0,0
24,2ggfagcn46v6b5rbqpgdj7das,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,88,5,88.1,1,0,0,0,0
24,2ggfagcn46v6b5rbqpgdj7das,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,11,5.0,10,2,10.0,0,0,1,0,0
26,2mieos6z7lqo2pb9bsl6j0xsk,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,9.0,0,8,0.1,0,1,0,0,0
26,2mieos6z7lqo2pb9bsl6j0xsk,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,11,5.0,22,33,22.6,0,0,1,0,0
29,2zpoy8pxorsqwffemhjkcff2s,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,4,5.0,96,0,96.0,1,0,0,0,0
29,2zpoy8pxorsqwffemhjkcff2s,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,6,15,6.2,0,0,1,0,0
30,30gnuehy43on5orc9n3sh8pw4,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,66,38,66.6,1,0,0,0,0
30,30gnuehy43on5orc9n3sh8pw4,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,33,49,33.8,0,0,1,0,0
31,363nbiu36arb8us8vuxlizqc4,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,74,42,74.7,1,0,0,0,0
31,363nbiu36arb8us8vuxlizqc4,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,6,21,6.3,0,0,1,0,0
31,363nbiu36arb8us8vuxlizqc4,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,14,28,14.5,0,0,1,0,0
32,380ebum8hdpxn90su6vzm4bo4,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,67,34,67.6,1,0,0,0,0
32,380ebum8hdpxn90su6vzm4bo4,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,34,28,34.5,0,0,1,0,0
33,3ddiuilkmzwc7z89f5cjy1pn8,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,60,54,60.9,1,0,0,0,0
33,3ddiuilkmzwc7z89f5cjy1pn8,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,36,40,36.7,0,0,1,0,0
34,3indehxonm3sorl5dn4ojvj84,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,60,34,60.6,1,0,0,0,0
34,3indehxonm3sorl5dn4ojvj84,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,39,11,39.2,0,0,1,0,0
35,3jromoqjf4ywqhz6gv1xpo0lw,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,8,5.0,84,7,84.1,1,0,0,0,0
35,3jromoqjf4ywqhz6gv1xpo0lw,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,11,5.0,16,11,16.2,0,0,1,0,0
36,3psr2605g4d19sdukq2711gd0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,65,46,65.8,1,0,0,0,0
36,3psr2605g4d19sdukq2711gd0,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,34,29,34.5,0,0,1,0,0
37,3t723gzwnzh44w0jdk8bfjdhw,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,80,47,80.8,1,0,0,0,0
37,3t723gzwnzh44w0jdk8bfjdhw,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,23,29,23.5,0,0,1,0,0
38,3xq4alyjtlltd6j11gckoxvkk,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,2,5.0,85,10,85.2,1,0,0,0,0
38,3xq4alyjtlltd6j11gckoxvkk,VAL,5.0,2u8bekuidiwqz1gvb4vd3uhg,11,5.0,19,37,19.6,0,0,1,0,0
19,1wdy4ggbun88lgjv5mhlw53pw,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,33,58,34.0,0,1,0,0,0
20,1yshj5s9yj440ar0xld31xxqs,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,0,1,0.0,0,1,0,0,0
20,1yshj5s9yj440ar0xld31xxqs,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,26,6,26.1,0,0,1,0,0
20,1yshj5s9yj440ar0xld31xxqs,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,11,9.0,11,14,11.2,0,0,1,0,0
21,22x7y5lc2ynqrwdkh5kl64a38,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,24,10,24.2,0,1,0,0,0
21,22x7y5lc2ynqrwdkh5kl64a38,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,10,37,10.6,0,0,1,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,0,23,0.4,0,1,0,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,8,51,8.9,0,0,1,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,16,18,16.3,0,0,1,0,0
23,2bl3hdm49yj3nhnvngy8p6qs4,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,13,45,13.8,0,1,0,0,0
24,2ggfagcn46v6b5rbqpgdj7das,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,30,12,30.2,0,1,0,0,0
24,2ggfagcn46v6b5rbqpgdj7das,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,11,9.0,10,2,10.0,0,0,1,0,0
25,2ieudkqygyu0aa32xvmgllc7o,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,17,9.0,79,58,80.0,1,0,0,0,0
25,2ieudkqygyu0aa32xvmgllc7o,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,17,16,17.3,0,0,1,0,0
25,2ieudkqygyu0aa32xvmgllc7o,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,6,8,6.1,0,0,1,0,0
26,2mieos6z7lqo2pb9bsl6j0xsk,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,78,34,78.6,1,0,0,0,0
26,2mieos6z7lqo2pb9bsl6j0xsk,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,11,9.0,13,8,13.1,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,72,46,72.8,1,0,0,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,12,22,12.4,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,20,42,20.7,0,0,1,0,0
28,2vwyt47ub9v6e27mu6ddaxhqs,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,57,11,57.2,1,0,0,0,0
29,2zpoy8pxorsqwffemhjkcff2s,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,4,9.0,22,51,22.8,0,1,0,0,0
29,2zpoy8pxorsqwffemhjkcff2s,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,6,15,6.2,0,0,1,0,0
30,30gnuehy43on5orc9n3sh8pw4,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,0,14,0.2,0,1,0,0,0
30,30gnuehy43on5orc9n3sh8pw4,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,33,49,33.8,0,0,1,0,0
31,363nbiu36arb8us8vuxlizqc4,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,60,38,60.6,1,0,0,0,0
32,380ebum8hdpxn90su6vzm4bo4,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,67,34,67.6,1,0,0,0,0
32,380ebum8hdpxn90su6vzm4bo4,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,6,30,6.5,0,0,1,0,0
33,3ddiuilkmzwc7z89f5cjy1pn8,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,60,54,60.9,1,0,0,0,0
33,3ddiuilkmzwc7z89f5cjy1pn8,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,36,40,36.7,0,0,1,0,0
34,3indehxonm3sorl5dn4ojvj84,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,60,34,60.6,1,0,0,0,0
34,3indehxonm3sorl5dn4ojvj84,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,39,11,39.2,0,0,1,0,0
35,3jromoqjf4ywqhz6gv1xpo0lw,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,8,9.0,12,34,12.6,0,1,0,0,0
35,3jromoqjf4ywqhz6gv1xpo0lw,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,11,9.0,16,11,16.2,0,0,1,0,0
36,3psr2605g4d19sdukq2711gd0,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,2,31,2.5,0,1,0,0,0
36,3psr2605g4d19sdukq2711gd0,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,10.0,34,29,34.5,0,0,1,0,0
37,3t723gzwnzh44w0jdk8bfjdhw,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,3,12,3.2,0,1,0,0,0
37,3t723gzwnzh44w0jdk8bfjdhw,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,23,29,23.5,0,0,1,0,0
38,3xq4alyjtlltd6j11gckoxvkk,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,2,9.0,0,3,0.0,0,1,0,0,0
38,3xq4alyjtlltd6j11gckoxvkk,VAL,6.0,dtvmsnqlzn5672xb54zj8u7dh,11,9.0,19,37,19.6,0,0,1,0,0
1,f4pxrt9gy35rbm5zxmjvxu5uc,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,0,14,0.2,0,1,0,0,0
1,f4pxrt9gy35rbm5zxmjvxu5uc,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,9.0,28,52,28.9,0,0,1,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,21,8,21.1,1,0,0,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,4,8,4.1,0,0,1,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,47,43,47.7,0,0,1,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,10,10.0,10,29,10.5,0,0,1,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,17,31,17.5,0,0,1,0,0
3,6uofyrgo5n51e1rbx8n8eeqc,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,67,5,67.1,1,0,0,0,0
4,b88u5e429cnb6ng0i5t4f9jo,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,10,9.0,57,35,57.6,1,0,0,0,0
5,g1dat3xp3jfi5wvyc0njidxw,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,9.0,46,4,46.1,1,0,0,0,0
5,g1dat3xp3jfi5wvyc0njidxw,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,9.0,25,12,25.2,0,0,1,0,0
5,g1dat3xp3jfi5wvyc0njidxw,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,6,11.0,9,38,9.6,0,0,1,0,0
6,j23bvmu4uuofecr7aaeurtw4,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,49,3,49.0,1,0,0,0,0
6,j23bvmu4uuofecr7aaeurtw4,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,9.0,14,35,14.6,0,0,1,0,0
6,j23bvmu4uuofecr7aaeurtw4,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,11,4,11.1,0,0,1,0,0
7,lqdgf26mjssi4yz9o00xco44,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,55,48,55.8,1,0,0,0,0
7,lqdgf26mjssi4yz9o00xco44,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,22,42,22.7,0,0,1,0,0
8,q89ix5d2x25rptwlhkq27j10,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,22,22,22.4,1,0,0,0,0
8,q89ix5d2x25rptwlhkq27j10,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,28,53,28.9,0,0,1,0,0
8,q89ix5d2x25rptwlhkq27j10,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,55,58,56.0,0,0,1,0,0
9,t6q5ftwcnm8os0cb3stk1kic,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,70,27,70.4,1,0,0,0,0
10,xpp766lmrig4xeolfmmtehp0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,85,3,85.1,1,0,0,0,0
10,xpp766lmrig4xeolfmmtehp0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,9.0,12,8,12.1,0,0,1,0,0
11,1288ajju0cadnuxxhvkal1mok,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,61,5,61.1,1,0,0,0,0
11,1288ajju0cadnuxxhvkal1mok,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,37,5,37.1,0,0,1,0,0
12,176p8ms7mmtnsyiwqb87aavx0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,73,7,73.1,1,0,0,0,0
12,176p8ms7mmtnsyiwqb87aavx0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,7.0,22,58,23.0,0,0,1,0,0
13,1ayj7qyruvkyprfzr6plov4t0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,75,0,75.0,1,0,0,0,0
14,1ctejm87t066zop4ert2zb4es,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,8.0,0,1,0.0,0,1,0,0,0
14,1ctejm87t066zop4ert2zb4es,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,10.0,35,15,35.2,0,0,1,0,0
14,1ctejm87t066zop4ert2zb4es,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,7.0,4,29,4.5,0,0,1,0,0
15,1ifuis5x6296qke087rpwo5jo,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,63,15,63.2,1,0,0,0,0
17,1p93rklxg8b0b4dymsqjlcbh0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,10,42,10.7,0,1,0,0,0
17,1p93rklxg8b0b4dymsqjlcbh0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,9,23,9.4,0,0,1,0,0
18,1u5e5gvy0cadt3stkrffvi8es,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,12,7.0,0,5,0.1,0,1,0,0,0
18,1u5e5gvy0cadt3stkrffvi8es,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,13,11.0,14,29,14.5,0,0,1,0,0
18,1u5e5gvy0cadt3stkrffvi8es,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,13,11.0,17,49,17.8,0,0,1,0,0
19,1wdy4ggbun88lgjv5mhlw53pw,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,10.0,0,21,0.4,0,1,0,0,0
19,1wdy4ggbun88lgjv5mhlw53pw,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,33,58,34.0,0,0,1,0,0
20,1yshj5s9yj440ar0xld31xxqs,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,29,52,29.9,1,0,0,0,0
20,1yshj5s9yj440ar0xld31xxqs,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,32,19,32.3,0,0,1,0,0
21,22x7y5lc2ynqrwdkh5kl64a38,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,63,53,63.9,1,0,0,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,73,25,73.4,1,0,0,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,8,51,8.9,0,0,1,0,0
22,28lvz9j35a3we5r2jy9lff7dg,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,16,18,16.3,0,0,1,0,0
23,2bl3hdm49yj3nhnvngy8p6qs4,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,95,4,95.1,1,0,0,0,0
25,2ieudkqygyu0aa32xvmgllc7o,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,17,10.0,0,4,0.1,0,1,0,0,0
25,2ieudkqygyu0aa32xvmgllc7o,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,17,16,17.3,0,0,1,0,0
25,2ieudkqygyu0aa32xvmgllc7o,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,6,8,6.1,0,0,1,0,0
26,2mieos6z7lqo2pb9bsl6j0xsk,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,21,22,21.4,0,1,0,0,0
26,2mieos6z7lqo2pb9bsl6j0xsk,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,11,11.0,22,33,22.6,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,7.0,0,3,0.0,0,1,0,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,12,22,12.4,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,20,42,20.7,0,0,1,0,0
28,2vwyt47ub9v6e27mu6ddaxhqs,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,8,11.0,57,40,57.7,1,0,0,0,0
30,30gnuehy43on5orc9n3sh8pw4,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,3.0,18,32,18.5,0,1,0,0,0
31,363nbiu36arb8us8vuxlizqc4,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,10.0,0,1,0.0,0,1,0,0,0
31,363nbiu36arb8us8vuxlizqc4,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,9.0,14,28,14.5,0,0,1,0,0
33,3ddiuilkmzwc7z89f5cjy1pn8,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,9.0,0,10,0.2,0,1,0,0,0
33,3ddiuilkmzwc7z89f5cjy1pn8,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,36,40,36.7,0,0,1,0,0
34,3indehxonm3sorl5dn4ojvj84,VAL,7.0,4rktv6j9sioe0gmu7jt77fsh5,2,11.0,25,12,25.2,0,1,0,0,0
1,f4pxrt9gy35rbm5zxmjvxu5uc,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,4.0,71,14,71.2,1,0,0,0,0
1,f4pxrt9gy35rbm5zxmjvxu5uc,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,8,8.0,19,35,19.6,0,0,1,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,4.0,21,8,21.1,1,0,0,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,4,8,4.1,0,0,1,0,0
2,4mfxv5abl2kcamp8edxmwzkk,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,47,34,47.6,0,0,1,0,0
3,6uofyrgo5n51e1rbx8n8eeqc,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,8,8.0,66,54,66.9,1,0,0,0,0
4,b88u5e429cnb6ng0i5t4f9jo,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,10,8.0,57,40,57.7,1,0,0,0,0
5,g1dat3xp3jfi5wvyc0njidxw,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,46,4,46.1,1,0,0,0,0
5,g1dat3xp3jfi5wvyc0njidxw,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,25,12,25.2,0,0,1,0,0
5,g1dat3xp3jfi5wvyc0njidxw,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,6,8.0,27,50,27.8,0,0,1,0,0
6,j23bvmu4uuofecr7aaeurtw4,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,10,11.0,0,1,0.0,0,1,0,0,0
6,j23bvmu4uuofecr7aaeurtw4,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,10,7.0,20,29,20.5,0,0,1,0,0
7,lqdgf26mjssi4yz9o00xco44,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,55,30,55.5,1,0,0,0,0
8,q89ix5d2x25rptwlhkq27j10,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,0,1,0.0,0,1,0,0,0
8,q89ix5d2x25rptwlhkq27j10,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,4.0,55,58,56.0,0,0,1,0,0
9,t6q5ftwcnm8os0cb3stk1kic,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,72,49,72.8,1,0,0,0,0
9,t6q5ftwcnm8os0cb3stk1kic,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,7,3,7.0,0,0,1,0,0
10,xpp766lmrig4xeolfmmtehp0,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,62,13,62.2,1,0,0,0,0
11,1288ajju0cadnuxxhvkal1mok,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,2,8.0,5,34,5.6,0,1,0,0,0
12,176p8ms7mmtnsyiwqb87aavx0,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,8,8.0,73,7,73.1,1,0,0,0,0
12,176p8ms7mmtnsyiwqb87aavx0,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,8,8.0,22,58,23.0,0,0,1,0,0
13,1ayj7qyruvkyprfzr6plov4t0,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,8,8.0,87,44,87.7,1,0,0,0,0
14,1ctejm87t066zop4ert2zb4es,VAL,8.0,aqqd7tq7z6bj3wn3u3sz3uuqc,8,8.0,57,44,57.7,1,0,0,0,0
